path,corrupted,width,height,mode,aspect_ratio,file_hash,error
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010100.jpg,False,1024,768,RGB,1.333,e6ecbfbb7e469a688df4c4c83abda439,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015254.jpg,False,6668,4459,RGB,1.495,e8fdebdc645f20c55da0861294a490b9,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012826.jpg,False,3872,2592,RGB,1.494,5ff2130cd4a92cb4de841bf340fc04b6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014547.jpg,False,4288,2848,RGB,1.506,9ad6b625109e0ac4a45c0b587c963e9a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013170.jpg,False,3008,2000,RGB,1.504,16325b86d1694e6a13209c83ca383996,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000163.jpg,False,965,649,RGB,1.487,d3a77219496451d1f2e2fbd8908f25c8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012511.jpg,False,4288,2848,RGB,1.506,bf1b5e0b08eda0d4681baea1fc0a6a73,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013176.jpg,False,3008,2000,RGB,1.504,16395f27895c62208fe6c2700a27b86a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009937.jpg,False,1024,768,RGB,1.333,7c95bba3b812a480ad00c8331311bffb,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010178.jpg,False,1024,768,RGB,1.333,dab973ee6eb381e5d57a81d6ae00c47a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015008.jpg,False,6648,4479,RGB,1.484,11c2ab7e41261b877c526665ba54fa50,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013189.jpg,False,3872,2592,RGB,1.494,b8f09bae213d91f60b8c4069798051ad,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013925.jpg,False,3008,2000,RGB,1.504,d9526fb25feeb30f5caedd26cc956921,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009946.jpg,False,1024,768,RGB,1.333,a2048c4d6113c34d8ed63d7ab80300fd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015021.jpg,False,6628,4419,RGB,1.5,92fc4a61904ca09870d80c8715f1d5ad,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010442.jpg,False,1024,768,RGB,1.333,dafff892bedf428dd6dee89392309944,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010360.jpg,False,1024,768,RGB,1.333,1c85041d7fc45ab6209b5ef7d61aaac2,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000552.jpg,False,679,566,RGB,1.2,fbeb6869650708b1fa9e4d7aa4f01307,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013291.jpg,False,4288,2848,RGB,1.506,2223566d054c824877ce17b5ca9b140b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014178.jpg,False,4288,2848,RGB,1.506,b1124a9a9f071921d8d53d2fdb640f97,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013516.jpg,False,4288,2848,RGB,1.506,30d581c2e87ba237efa9a32f8333b5b5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000186.jpg,False,1064,702,RGB,1.516,587fad48ff96524fddd0fc3c471f1fa6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009980.jpg,False,1024,768,RGB,1.333,acb7fcc5488e2fd174e49b2aafa5674c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014989.jpg,False,6640,4420,RGB,1.502,5aad917faf5efdf18d6f6b99eced076e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000029.jpg,False,1504,1129,RGB,1.332,24cf03911dd812a443cf050721fbfd78,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012905.jpg,False,3872,2592,RGB,1.494,d8456e8bf7a521bb241bf64644763415,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013399.jpg,False,4288,2848,RGB,1.506,0a01e1cb3506531f70852947726a1719,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010607.jpg,False,1024,768,RGB,1.333,08b742dc16a9bb020b2edfecbf1ba599,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012108.jpg,False,3008,2000,RGB,1.504,376d12cd61f52ff3590f848b8d58c2a4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011117.jpg,False,1024,768,RGB,1.333,79fad3aec8e42dbf89ac3d56deb047d5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015950.jpg,False,3008,2000,RGB,1.504,6f53e609755c151ec89c16d3810ea89f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012665.jpg,False,3008,2000,RGB,1.504,24526e8c5fc1ae09ca173f808d8f6ade,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014527.jpg,False,4288,2848,RGB,1.506,6c291c3c5d4282da9e6c028330a4079d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000045.jpg,False,1504,1129,RGB,1.332,5f7dccffae2f64f83d770a0e5e36c846,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013433.jpg,False,4288,2848,RGB,1.506,37b17670a30e36253d32c3b2e9b6f7f8,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013680.jpg,False,3872,2592,RGB,1.494,ea4f70725b6c82ed445c7b213da7019b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013896.jpg,False,4288,2848,RGB,1.506,e357a407d29dde5e4dfec2755e62930b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015136.jpg,False,6681,4422,RGB,1.511,649e26cbb981b3ea32361d15b09cfd28,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012666.jpg,False,3008,2000,RGB,1.504,ceb309e9237f98f900450063b0ce29f7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0008396.jpg,False,4288,2848,RGB,1.506,fd606ca9eb49553ae046d9f38ccc7b58,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011343.jpg,False,1024,768,RGB,1.333,71bd09f92f478e8f1a808f022c04057d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000031.jpg,False,1504,1129,RGB,1.332,7339fa2892383daf6849ecf167de9092,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000538.jpg,False,824,719,RGB,1.146,25a7693ca5ebe42d9e9eaf1facbccecc,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015233.jpg,False,6641,4401,RGB,1.509,44fddef298150d15fc283f325b7b62be,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013565.jpg,False,4288,2848,RGB,1.506,08303b4c495c1acd57825316c72465d3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0001267.jpg,False,3024,2016,RGB,1.5,fa6ae37ee063bc59aa1662157b069510,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012314.jpg,False,3008,2000,RGB,1.504,6a0adde62c6a414f44272bd17e65b6a7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012442.jpg,False,3008,2000,RGB,1.504,825adf25cb200c8fcd3c68bf8578c1ad,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014507.jpg,False,4288,2848,RGB,1.506,616fc415e151103d5685586e616e7792,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012448.jpg,False,3008,2000,RGB,1.504,dc727d435f13f6cfabaa2e830725c143,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000262.jpg,False,576,768,RGB,0.75,38e2f761ef826982f38347c548751d7a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0003728.jpg,False,3024,2016,RGB,1.5,a329b9ab762613307efc235cf908f8b7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002438.jpg,False,3024,2016,RGB,1.5,1a2e38205d48378acfb9542389f45859,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014248.jpg,False,4288,2848,RGB,1.506,eb3c875c69805be368eac4453d04247c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012256.jpg,False,4288,2848,RGB,1.506,05d5ac2397d79df9c690982e744bf606,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011352.jpg,False,1024,768,RGB,1.333,5f28d13498a5e09f4f1e6d10f7155152,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009970.jpg,False,1024,768,RGB,1.333,9e7d79cd2110b52ace0c79283cd1d103,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009990.jpg,False,1024,768,RGB,1.333,e8d97142e038bba83338ecdb87f05303,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015018.jpg,False,6668,4439,RGB,1.502,229020290f9f80c4fac34aedea5d0680,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000062.jpg,False,1504,1129,RGB,1.332,1b93914c3a4b4b4cf1771e2de94dcb0f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009165.jpg,False,4288,2848,RGB,1.506,59e7f4c9a31e95d3b78f4624747dab34,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012127.jpg,False,3008,2000,RGB,1.504,c3ae5db782e59f200c00d1311b59331d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014949.jpg,False,6708,4459,RGB,1.504,64e855a6e0d9ee15169d1baf1dc4da3e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0007344.jpg,False,3024,2016,RGB,1.5,d11a41fcbff15deb3bba470989e7769b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012447.jpg,False,3008,2000,RGB,1.504,f8cbc21796653be09018fe26a4bc992b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014956.jpg,False,6688,4439,RGB,1.507,259ff7e99a352240def9c47d5c374c61,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010467.jpg,False,1024,768,RGB,1.333,878e656eb336bfd0da45dd7ee0a47427,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015310.jpg,False,6688,4439,RGB,1.507,f688ff7e5d55fed8b750c3e7150694ac,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012288.jpg,False,4288,2848,RGB,1.506,8b82e6d90bdebfd6be05b2115c4800a5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010358.jpg,False,1024,768,RGB,1.333,9ef8a9b86da4b2ff3dfb8910208793ae,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012363.jpg,False,4288,2848,RGB,1.506,77d1dc4bef3e211568b979e3aa8dee02,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015082.jpg,False,6708,4439,RGB,1.511,931ca2e6e785a8a2234a88e67a2ff5ad,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015949.jpg,False,3008,2000,RGB,1.504,e51f3c980d6960881b186c61fe36cc90,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013457.jpg,False,4288,2848,RGB,1.506,60d530c5b8ee7c4534b14a94267041c6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014469.jpg,False,4288,2848,RGB,1.506,7e2b397679e12652a5d1f9d345e9a60d,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014431.jpg,False,4288,2848,RGB,1.506,6c932aa322078a3251f5e4fa7dde385f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015189.jpg,False,6668,4439,RGB,1.502,df14f727ae08df448f9ff79ec5958413,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009951.jpg,False,1024,768,RGB,1.333,c00e9fba4653711d27401cdb5737808f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011088.jpg,False,1024,768,RGB,1.333,bfa03d3d605f682e9b4c7ce76f992881,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010005.jpg,False,1024,768,RGB,1.333,9ac49585852accdb5795b52a599437b1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014327.jpg,False,4288,2848,RGB,1.506,7ed9815e7bf388700b875694eb5869dc,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014707.jpg,False,6641,4400,RGB,1.509,3bf30991c850c833f6b78eb5ff57fa08,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0002107.jpg,False,3024,2016,RGB,1.5,50ac0a356f5ced697cda4273c9fa8ef4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000089.jpg,False,2048,1536,RGB,1.333,ca4229342d161909a6964df8fa09d2bb,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015031.jpg,False,6602,4361,RGB,1.514,cdd61dfa8584ab5f66485319d49d5d86,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012464.jpg,False,4288,2848,RGB,1.506,9d3b1b4874cbadaae7f1d5da923990f3,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010374.jpg,False,1024,768,RGB,1.333,57bb2d6063727df2bf23b044f1e32777,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016057.jpg,False,4288,2848,RGB,1.506,04b1819b166e9c20871bf3410433f35f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014284.jpg,False,4288,2848,RGB,1.506,f6fec2dc79b3b6e4210897c18d942419,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000165.jpg,False,961,649,RGB,1.481,9ae859081afe50f8e03d22ed720e5c2f,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010046.jpg,False,1024,768,RGB,1.333,8e343fe2673622b7908b9affd72fcfb0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000384.jpg,False,2583,2096,RGB,1.232,57b668ff742ed1d804e464e30599cb87,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000008.jpg,False,1022,767,RGB,1.332,5490221ac84ea474e370c8910acba7b4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010474.jpg,False,1024,768,RGB,1.333,853a4201a54048168630a7ac077c1f7c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013596.jpg,False,3008,2000,RGB,1.504,d3348bef509fe492c1d021995011308e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0009988.jpg,False,1024,768,RGB,1.333,794915ca3c0144cbad3316be366ea9a0,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010365.jpg,False,1024,768,RGB,1.333,caa53ecd8171cb457c37af63c4acc140,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0001126.jpg,False,3072,2304,RGB,1.333,7cd97f08c7108341ff1c259f131f28d6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000202.jpg,False,1502,1051,RGB,1.429,dae3ece9773dc16dfda77a27a16a77c5,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000183.jpg,False,1079,705,RGB,1.53,14b379da3f9f87a130f2921d2190c766,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000548.jpg,False,771,750,RGB,1.028,7737eb982d6767a9d0c38e6b8b1caacd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0001247.jpg,False,3024,2016,RGB,1.5,3533b747b5d30f65a4f7b5550b53c7cd,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013072.jpg,False,3008,2000,RGB,1.504,93b0a449cc4ad8ccd4b1d8ccde81f65a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011359.jpg,False,1024,768,RGB,1.333,58ecb88be1da0cca32671a8aabf4513e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012475.jpg,False,4288,2848,RGB,1.506,8ed77a3b7042ea608e4ca9e28c2be680,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013863.jpg,False,4288,2848,RGB,1.506,8fbae34587e49fefab97c7fd425d9393,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0011301.jpg,False,1024,768,RGB,1.333,bbf7a10b94e818fd957c675c5d127f29,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015627.jpg,False,6608,4379,RGB,1.509,44b601599aa994035579a4894f44ba88,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014713.jpg,False,6602,4401,RGB,1.5,24356c0ef959bf238bb809f084640dd6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013690.jpg,False,4288,2848,RGB,1.506,a1b25ce3a2c162a8a7f78042e8995289,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014163.jpg,False,4288,2848,RGB,1.506,24b900357484cda4b3ed36667bce8159,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015563.jpg,False,6668,4419,RGB,1.509,1e764cbe436aefc33caca75168ff5564,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014357.jpg,False,4288,2848,RGB,1.506,8ec049bc597989c92d205f97403e505b,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014397.jpg,False,4288,2848,RGB,1.506,0cdc4ffbf46c1502f35298f82c3b713c,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013980.jpg,False,4288,2848,RGB,1.506,6e3262151847707ab41e3eae046508c7,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014174.jpg,False,4288,2848,RGB,1.506,ec9afcd1e968ab5568d9919dafbbe9a4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000382.jpg,False,2314,2067,RGB,1.119,b88bd2806b285871619638abaf7b9d19,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000539.jpg,False,824,719,RGB,1.146,8854fc4689d106a3b6fafd0d6828c860,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013958.jpg,False,3008,2000,RGB,1.504,b0b79db5621e379a9e2595e5a25f4d73,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013911.jpg,False,3008,2000,RGB,1.504,7e24af553c4a080a68d204e8553a7f70,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010202.jpg,False,1024,768,RGB,1.333,d8eb8f9f29450a086108d1feddf7e5e4,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015202.jpg,False,6661,4401,RGB,1.514,567ff55c25a687bc5c7982f5ed8a5fd6,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0014857.jpg,False,6628,4439,RGB,1.493,02e7a5550ac5ac30afda31abee3f77e1,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0016019.jpg,False,3008,2000,RGB,1.504,43271555cc2bb9c89e94807112037892,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012803.jpg,False,3008,2000,RGB,1.504,cb48f3935b73c2efea287e7bd37aba30,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000095.jpg,False,2048,1536,RGB,1.333,d7c0a0f93d9b8b3acf589e84d0b7077e,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0012749.jpg,False,3008,2000,RGB,1.504,e9005679404ae14fa946f3cfeb35a30a,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0015999.jpg,False,3008,2000,RGB,1.504,f707e3b770c0849fefee9cf91b8fc0c9,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0010054.jpg,False,1024,768,RGB,1.333,0528fee954ba2a56d4b6e9fad1fc4a07,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0013321.jpg,False,4288,2848,RGB,1.506,c410af94ea11d0b749bacccffba28bac,
/kaggle/input/datasets/tschandl/isic2018-challenge-task1-data-segmentation/ISIC2018_Task1-2_Training_Input/ISIC_0000058.jpg,False,1504,1129,RGB,1.332,43c3a541bd6d09b35c3d47294a8a48ed,
